id	pos	category	stereotype	lemma	level
JA00426	n	qas	no	聞屋	inclusive
JA00427	n	qas	no	自治厨	inclusive
JA00428	n	qas	no	若造	inclusive
JA00429	n	qas	no	薬中	inclusive
JA00430	n	qas	no	隙あらば自分語り	inclusive
JA00431	n	qas	no	雁が首	inclusive
JA00432	n	qas	no	雁首	inclusive
JA00433	n	qas	no	雁首を揃える	inclusive
JA00434	n	qas	no	餓鬼	inclusive
JA00435	n	rci	yes	k国	conservative
JA00436	n	rci	yes	うりなら	conservative
JA00437	n	rci	yes	じゃっぷらんど	conservative
JA00438	n	rci	yes	ちばらき	inclusive
JA00439	n	rci	yes	とんきん	inclusive
JA00440	n	rci	yes	ふらかす	inclusive
JA00441	n	rci	yes	ぶりかす	inclusive
JA00442	n	rci	yes	ウリナラ	conservative
JA00443	n	rci	yes	ジャップランド	conservative
JA00444	n	rci	yes	ダ埼玉	inclusive
JA00445	n	rci	yes	チバラキ	inclusive
JA00446	n	rci	yes	トンキン	inclusive
JA00447	n	rci	yes	フラカス	inclusive
JA00448	n	rci	yes	ブリカス	inclusive
JA00449	n	rci	yes	マンセー	inclusive
JA00450	n	rci	yes	中世ジャップランド	conservative
JA00451	n	rci	yes	中共肺炎	conservative
JA00452	n	rci	yes	北鮮	conservative
JA00453	n	rci	yes	南鮮	conservative
JA00454	n	rci	yes	大阪民国	inclusive
JA00455	n	rci	yes	将軍様	inclusive
JA00456	n	rci	yes	明るい北朝鮮	inclusive
JA00457	n	rci	yes	武漢肺炎	conservative
JA00458	n	rci	yes	特定アジア	inclusive
JA00459	n	rci	yes	米帝	inclusive
JA00460	n	re	no	れいぷ	conservative
JA00461	n	re	no	レイプ	conservative
JA00462	n	re	no	屍姦	conservative
JA00463	n	re	no	強姦	conservative
JA00464	n	re	no	性奴隷	conservative
JA00465	n	re	no	淫行	inclusive
JA00466	n	re	no	獣姦	conservative
JA00467	n	re	no	覗き	inclusive
JA00468	n	re	no	輪姦	conservative
JA00469	n	re	no	近親相姦	conservative
JA00470	n	re	no	逆レイプ	conservative
JA00471	n	re	no	陵辱	conservative
JA00472	n	svp	no	がっでむ	inclusive
JA00473	n	svp	no	ごっでむ	inclusive
JA00474	n	svp	no	カーフィル	conservative
JA00475	n	svp	no	ガッデム	inclusive
JA00476	n	svp	no	ゴッデム	inclusive
JA00477	n	svp	no	神だらけの	inclusive
JA00478	n	svp	no	邪宗	inclusive
